crash_date,crash_time,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,latitude,longitude,location.latitude,location.longitude,on_street_name,off_street_name,borough,zip_code,contributing_factor_vehicle_3,vehicle_type_code_3,cross_street_name,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5
2012-07-02T00:00:00.000,7:32,0,0,0,0,0,0,0,0,Unspecified,,293159,SPORT UTILITY / STATION WAGON,,40.5958186,-74.1089142,40.5958186,-74.1089142,CIRCLE ROAD                     ,BUTTONWOOD ROAD                 ,STATEN ISLAND,10304,,,,,,,
2012-07-02T00:00:00.000,19:00,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,5303,PASSENGER VEHICLE,UNKNOWN,40.7172800,-73.9954294,40.71728,-73.9954294,HESTER STREET                   ,BOWERY                          ,MANHATTAN,10013,,,,,,,
2012-07-02T00:00:00.000,18:30,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,152378,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6580026,-73.9358960,40.6580026,-73.935896,EAST 45 STREET                  ,WINTHROP STREET                 ,BROOKLYN,11203,Unspecified,PASSENGER VEHICLE,,,,,
2012-07-02T00:00:00.000,8:23,0,0,0,0,0,0,0,0,Unspecified,Unspecified,12186,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.7149321,-73.9833381,40.7149321,-73.9833381,GRAND STREET                    ,WILLETT STREET                  ,MANHATTAN,10002,,,,,,,
2012-07-02T00:00:00.000,20:03,0,0,0,0,0,0,0,0,Unspecified,Unspecified,2888474,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,,,,,,,,
2012-07-02T00:00:00.000,18:50,0,0,0,0,0,0,0,0,Unspecified,Unspecified,37647,TAXI,BUS,40.7616096,-73.9707499,40.7616096,-73.9707499,EAST 57 STREET                  ,PARK AVENUE                     ,MANHATTAN,10022,,,,,,,
2012-07-02T00:00:00.000,16:15,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,201045,PASSENGER VEHICLE,BICYCLE,40.5811842,-73.8250885,40.5811842,-73.8250885,BEACH 105 STREET                ,SHORE FRONT PARKWAY             ,QUEENS,11694,,,,,,,
2012-07-02T00:00:00.000,20:43,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,62168,PASSENGER VEHICLE,VAN,40.8080019,-73.9638986,40.8080019,-73.9638986,WEST 116 STREET                 ,BROADWAY                        ,MANHATTAN,10027,,,,,,,
2012-07-02T00:00:00.000,7:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,2943737,PASSENGER VEHICLE,PASSENGER VEHICLE,40.5839412,-73.9178304,40.5839412,-73.9178304,,,,,Unspecified,SPORT UTILITY / STATION WAGON,,,,,
2012-07-02T00:00:00.000,6:44,0,0,0,0,0,0,0,0,Other Electronic Device,Fatigued/Drowsy,30,TAXI,VAN,40.7193963,-74.0018831,40.7193963,-74.0018831,BROADWAY                        ,CANAL STREET                    ,MANHATTAN,10013,,,,,,,
2012-07-02T00:00:00.000,9:00,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,44920,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,40.7671845,-73.9624695,40.7671845,-73.9624695,EAST 68 STREET                  ,3 AVENUE                        ,MANHATTAN,10065,,,,,,,
2012-07-02T00:00:00.000,13:07,0,0,0,0,0,0,0,0,Turning Improperly,Other Vehicular,44926,SMALL COM VEH(4 TIRES) ,SPORT UTILITY / STATION WAGON,40.7765625,-73.9527048,40.7765625,-73.9527048,EAST 84 STREET                  ,2 AVENUE                        ,MANHATTAN,10028,,,,,,,
2012-07-02T00:00:00.000,9:29,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Unspecified,219405,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,,UNION TURNPIKE                  ,GRAND CENTRAL PARKWAY           ,,,,,,,,,
2012-07-02T00:00:00.000,16:50,0,0,0,0,0,0,0,0,Unspecified,Unspecified,92120,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.8622592,-73.8958844,40.8622592,-73.8958844,VALENTINE AVENUE                ,EAST FORDHAM ROAD               ,BRONX,10458,,,,,,,
2012-07-02T00:00:00.000,20:25,1,0,1,0,0,0,0,0,Unspecified,,52348,TAXI,,40.7787940,-73.9820547,40.778794,-73.9820547,BROADWAY                        ,WEST 72 STREET                  ,MANHATTAN,10023,,,,,,,
2012-07-02T00:00:00.000,12:30,1,0,0,0,0,0,1,0,Unspecified,Unspecified,219408,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7045258,-73.7488978,40.7045258,-73.7488978,112 AVENUE                      ,207 STREET                      ,QUEENS,11429,,,,,,,
2012-07-02T00:00:00.000,21:15,0,0,0,0,0,0,0,0,Unspecified,,140816,PASSENGER VEHICLE,,40.6306180,-74.0396117,40.630618,-74.0396117,80 STREET                       ,SHORE ROAD                      ,BROOKLYN,11209,,,,,,,
2012-07-02T00:00:00.000,12:40,0,0,0,0,0,0,0,0,Unspecified,Unspecified,32053,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7463915,-73.9776353,40.7463915,-73.9776353,EAST 35 STREET                  ,3 AVENUE                        ,MANHATTAN,10016,,,,,,,
2012-07-02T00:00:00.000,10:00,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,160109,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6584965,-73.9039911,40.6584965,-73.9039911,STONE AVENUE                    ,LOTT AVENUE                     ,BROOKLYN,11212,,,,,,,
2012-07-02T00:00:00.000,10:30,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,155806,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6372163,-74.0185197,40.6372163,-74.0185197,5 AVENUE                        ,64 STREET                       ,BROOKLYN,11220,,,,,,,
2012-07-02T00:00:00.000,13:16,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,78661,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8273392,-73.8938541,40.8273392,-73.8938541,EAST 169 STREET                 ,FOX STREET                      ,BRONX,10459,,,,,,,
2012-07-02T00:00:00.000,16:30,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,41,PASSENGER VEHICLE,OTHER,40.7250257,-74.0058952,40.7250257,-74.0058952,VARICK STREET                   ,DOMINICK STREET                 ,MANHATTAN,10013,,,,,,,
2012-07-02T00:00:00.000,8:50,0,0,0,0,0,0,0,0,Unspecified,Unspecified,203700,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,107 STREET                      ,JAMAICA AVENUE                  ,,,,,,,,,
2012-07-02T00:00:00.000,17:40,0,0,0,0,0,0,0,0,Lost Consciousness,Turning Improperly,37649,TAXI,BUS,40.7560314,-73.9790253,40.7560314,-73.9790253,5 AVENUE                        ,WEST 46 STREET                  ,MANHATTAN,10017,Unspecified,TAXI,,,,,
2012-07-02T00:00:00.000,22:55,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,3096746,UNKNOWN,PASSENGER VEHICLE,,,,,,,,,,,,,,,
2012-07-02T00:00:00.000,11:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,201046,VAN,PASSENGER VEHICLE,40.5925792,-73.8006570,40.5925792,-73.800657,BEACH 72 STREET                 ,AMSTEL BOULEVARD                ,QUEENS,11692,,,,,,,
2012-07-02T00:00:00.000,18:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,116282,OTHER,SPORT UTILITY / STATION WAGON,40.6006970,-73.9603628,40.600697,-73.9603628,EAST 12 STREET                  ,AVENUE T                        ,BROOKLYN,11229,,,,,,,
2012-07-02T00:00:00.000,17:00,1,0,0,0,1,0,0,0,Unspecified,Unspecified,32055,TAXI,BICYCLE,40.7483020,-73.9783384,40.748302,-73.9783384,EAST 37 STREET                  ,LEXINGTON AVENUE                ,MANHATTAN,10016,,,,,,,
2012-07-02T00:00:00.000,22:25,0,0,0,0,0,0,0,0,Unspecified,Unspecified,184526,PASSENGER VEHICLE,OTHER,40.6960033,-73.9298948,40.6960033,-73.9298948,LAWTON STREET                   ,BUSHWICK AVENUE                 ,BROOKLYN,11221,,,,,,,
2012-07-02T00:00:00.000,11:12,1,0,0,0,0,0,1,0,Unspecified,Unspecified,284651,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.6140876,-74.0661328,40.6140876,-74.0661328,HYLAN BOULEVARD                 ,BAY STREET                      ,STATEN ISLAND,10305,Unspecified,SPORT UTILITY / STATION WAGON,,Unspecified,SPORT UTILITY / STATION WAGON,,
2012-07-02T00:00:00.000,19:05,1,0,0,0,0,0,1,0,Unspecified,Unspecified,160121,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.6733017,-73.9039121,40.6733017,-73.9039121,LIBERTY AVENUE                  ,JUNIUS STREET                   ,BROOKLYN,11212,,,,,,,
2012-07-02T00:00:00.000,14:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,116279,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6028498,-73.9629832,40.6028498,-73.9629832,EAST 9 STREET                   ,AVENUE S                        ,BROOKLYN,11223,,,,,,,
2012-07-02T00:00:00.000,7:30,0,0,0,0,0,0,0,0,Driver Inexperience,Traffic Control Disregarded,102749,PASSENGER VEHICLE,UNKNOWN,40.8523395,-73.8639241,40.8523395,-73.8639241,BRADY AVENUE                    ,BARNES AVENUE                   ,BRONX,10462,,,,,,,
2012-07-02T00:00:00.000,19:50,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,125676,PASSENGER VEHICLE,BICYCLE,40.6239797,-73.9206259,40.6239797,-73.9206259,EAST 57 STREET                  ,AVENUE L                        ,BROOKLYN,11234,,,,,,,
2012-07-02T00:00:00.000,12:25,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,3121373,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),40.6068980,-74.0854047,40.606898,-74.0854047,,,,,,,,,,,
2012-07-02T00:00:00.000,17:26,0,0,0,0,0,0,0,0,Unspecified,Unspecified,2957141,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.6358082,-74.0176144,40.6358082,-74.0176144,,,,,,,,,,,
2012-07-02T00:00:00.000,13:45,1,0,0,0,0,0,1,0,Other Vehicular,Driver Inattention/Distraction,2975647,PASSENGER VEHICLE,OTHER,40.6847335,-74.0010155,40.6847335,-74.0010155,,,,,,,,,,,
2012-07-02T00:00:00.000,15:50,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,37653,TAXI,OTHER,40.7552424,-73.9732757,40.7552424,-73.9732757,EAST 48 STREET                  ,LEXINGTON AVENUE                ,MANHATTAN,10017,,,,,,,
2012-07-02T00:00:00.000,10:30,1,0,0,0,0,0,1,0,Unspecified,Unspecified,238653,PICK-UP TRUCK,PASSENGER VEHICLE,40.7320184,-73.9190359,40.7320184,-73.9190359,48 STREET                       ,LONG ISLAND EXPRESSWAY          ,QUEENS,11378,Unspecified,MOTORCYCLE,,,,,
2012-07-02T00:00:00.000,18:45,0,0,0,0,0,0,0,0,Unspecified,Unspecified,59635,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8012354,-73.9418153,40.8012354,-73.9418153,EAST 119 STREET                 ,PARK AVENUE                     ,MANHATTAN,10035,,,,,,,
2012-07-02T00:00:00.000,14:30,1,0,0,0,0,0,1,0,Other Vehicular,,121423,PASSENGER VEHICLE,,40.6140352,-74.0031948,40.6140352,-74.0031948,16 AVENUE                       ,79 STREET                       ,BROOKLYN,11214,,,,,,,
2012-07-02T00:00:00.000,4:50,0,0,0,0,0,0,0,0,Unspecified,,129896,PASSENGER VEHICLE,,40.6441204,-73.9890600,40.6441204,-73.98906,37 STREET                       ,FORT HAMILTON PARKWAY           ,BROOKLYN,11218,,,,,,,
2012-07-02T00:00:00.000,8:15,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,135061,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.6530900,-73.9420995,40.65309,-73.9420995,LINDEN BOULEVARD                ,EAST 38 STREET                  ,BROOKLYN,11203,,,,,,,
2012-07-02T00:00:00.000,17:00,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Fatigued/Drowsy,2879064,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,,,,,,,Unspecified,UNKNOWN,,,,,
2012-07-02T00:00:00.000,1:37,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,116272,PASSENGER VEHICLE,,40.5901115,-73.9742167,40.5901115,-73.9742167,MCDONALD AVENUE                 ,86 STREET                       ,BROOKLYN,11223,,,,,,,
2012-07-02T00:00:00.000,16:55,0,0,0,0,0,0,0,0,Unspecified,Unspecified,94887,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8854806,-73.8583736,40.8854806,-73.8583736,BARNES AVENUE                   ,EAST 223 STREET                 ,BRONX,10466,,,,,,,
2012-07-02T00:00:00.000,9:15,0,0,0,0,0,0,0,0,Other Electronic Device,Driver Inattention/Distraction,2975646,SPORT UTILITY / STATION WAGON,OTHER,40.6847335,-74.0010155,40.6847335,-74.0010155,,,,,,,,,,,
2012-07-02T00:00:00.000,22:54,1,0,0,0,0,0,1,0,Unspecified,Unspecified,264086,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7309581,-73.8562557,40.7309581,-73.8562557,64 AVENUE                       ,99 STREET                       ,QUEENS,11374,,,,,,,
2012-07-02T00:00:00.000,9:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,44925,PASSENGER VEHICLE,UNKNOWN,40.7642891,-73.9556159,40.7642891,-73.9556159,EAST 68 STREET                  ,YORK AVENUE                     ,MANHATTAN,10065,,,,,,,
2012-07-02T00:00:00.000,8:40,0,0,0,0,0,0,0,0,Unspecified,Unspecified,245573,PASSENGER VEHICLE,TAXI,40.7691017,-73.8173385,40.7691017,-73.8173385,149 STREET                      ,33 AVENUE                       ,QUEENS,11354,,,,,,,
2012-07-02T00:00:00.000,19:16,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,16539,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7524237,-74.0076661,40.7524237,-74.0076661,WEST 27 STREET                  ,WEST SIDE HIGHWAY               ,MANHATTAN,10001,,,,,,,
2012-07-02T00:00:00.000,21:30,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,193863,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.7127960,-73.9586657,40.712796,-73.9586657,SOUTH 1 STREET                  ,ROEBLING STREET                 ,BROOKLYN,11211,,,,,,,
2012-07-02T00:00:00.000,12:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,140815,PASSENGER VEHICLE,UNKNOWN,,,,,3 AVENUE                        ,95 STREET                       ,,,,,,,,,
2012-07-02T00:00:00.000,14:20,0,0,0,0,0,0,0,0,Unspecified,Unspecified,102732,PASSENGER VEHICLE,VAN,,,,,PELHAM PARKWAY SOUTH            ,WHITE PLAINS ROAD               ,,,,,,,,,
2012-07-02T00:00:00.000,21:00,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,268113,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.6703275,-73.7924363,40.6703275,-73.7924363,130 AVENUE                      ,146 STREET                      ,QUEENS,11436,,,,,,,
2012-07-02T00:00:00.000,16:35,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,193865,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,40.7023451,-73.9423813,40.7023451,-73.9423813,COOK STREET                     ,GRAHAM AVENUE                   ,BROOKLYN,11206,,,,,,,
2012-07-02T00:00:00.000,18:59,2,0,0,0,0,0,2,0,Unspecified,Unspecified,147465,OTHER,PASSENGER VEHICLE,40.6214741,-73.9507110,40.6214741,-73.950711,AVENUE L                        ,BEDFORD AVENUE                  ,BROOKLYN,11210,,,,,,,
2012-07-02T00:00:00.000,14:00,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,37646,PASSENGER VEHICLE,TAXI,40.7584871,-73.9751333,40.7584871,-73.9751333,MADISON AVENUE                  ,EAST 51 STREET                  ,MANHATTAN,10022,,,,,,,
2012-07-02T00:00:00.000,17:35,0,0,0,0,0,0,0,0,Unspecified,Unspecified,179421,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6864965,-73.9416378,40.6864965,-73.9416378,THROOP AVENUE                   ,MONROE STREET                   ,BROOKLYN,11221,,,,,,,
2012-07-02T00:00:00.000,19:20,0,0,0,0,0,0,0,0,Unspecified,Unspecified,125672,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6332090,-73.9225857,40.633209,-73.9225857,EAST 56 STREET                  ,AVENUE H                        ,BROOKLYN,11234,,,,,,,
2012-07-02T00:00:00.000,10:25,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,245580,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,40.7564807,-73.8313492,40.7564807,-73.8313492,41 ROAD                         ,FRAME PLACE                     ,QUEENS,11355,,,,,,,
2012-07-02T00:00:00.000,22:05,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,21683,SPORT UTILITY / STATION WAGON,TAXI,40.7387967,-73.9771470,40.7387967,-73.977147,1 AVENUE                        ,EAST 26 STREET                  ,MANHATTAN,10010,Fatigued/Drowsy,TAXI,,,,,
2012-07-02T00:00:00.000,17:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,129906,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.6265698,-73.9709207,40.6265698,-73.9709207,OCEAN PARKWAY                   ,AVENUE I                        ,BROOKLYN,11230,,,,,,,
2012-07-02T00:00:00.000,13:35,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,106900,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES) ,40.8816867,-73.9028226,40.8816867,-73.9028226,BROADWAY                        ,WEST 234 STREET                 ,BRONX,10463,,,,,,,
2012-07-02T00:00:00.000,0:05,0,0,0,0,0,0,0,0,Unspecified,Unspecified,3064866,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.7344729,-73.8631542,40.7344729,-73.8631542,,,,,,,,,,,
2012-07-02T00:00:00.000,19:28,1,0,1,0,0,0,0,0,Unspecified,,279648,PASSENGER VEHICLE,,40.7621717,-73.8704003,40.7621717,-73.8704003,ASTORIA BOULEVARD               ,99 STREET                       ,QUEENS,11369,,,,,,,
2012-07-02T00:00:00.000,15:40,1,0,0,0,0,0,1,0,Unspecified,Unspecified,2872819,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.8333517,-73.9352350,40.8333517,-73.935235,,,,,Unspecified,PICK-UP TRUCK,,Unspecified,SPORT UTILITY / STATION WAGON,,
2012-07-02T00:00:00.000,19:30,1,0,0,0,0,0,1,0,Unspecified,Unspecified,135062,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6659178,-73.9254639,40.6659178,-73.9254639,EAST NEW YORK AVENUE            ,ROCKAWAY PARKWAY                ,BROOKLYN,11213,,,,,,,
2012-07-02T00:00:00.000,15:00,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,213217,SPORT UTILITY / STATION WAGON,TAXI,40.7131888,-73.9107767,40.7131888,-73.9107767,METROPOLITAN AVENUE             ,ARNOLD AVENUE                   ,QUEENS,11378,,,,,,,
2012-07-02T00:00:00.000,17:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,13879,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.7207095,-73.9813092,40.7207095,-73.9813092,AVENUE C                        ,EAST HOUSTON STREET             ,MANHATTAN,10002,Unspecified,TAXI,,,,,
2012-07-02T00:00:00.000,18:30,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inexperience,191557,PASSENGER VEHICLE,BICYCLE,40.6981167,-73.9775324,40.6981167,-73.9775324,NORTH ELLIOT PLACE              ,FLUSHING AVENUE                 ,BROOKLYN,11205,,,,,,,
2012-07-02T00:00:00.000,9:42,0,0,0,0,0,0,0,0,Unspecified,Unspecified,2918656,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,
2012-07-02T00:00:00.000,19:42,1,0,0,0,1,0,0,0,Unspecified,Unspecified,203698,SPORT UTILITY / STATION WAGON,BICYCLE,40.6955195,-73.8645579,40.6955195,-73.8645579,PARK LANE SOUTH                 ,79 STREET                       ,QUEENS,11421,,,,,,,
2012-07-02T00:00:00.000,14:13,0,0,0,0,0,0,0,0,Unspecified,Unspecified,3125061,PASSENGER VEHICLE,PASSENGER VEHICLE,40.5569211,-74.2059451,40.5569211,-74.2059451,,,,,,,,,,,
2012-07-02T00:00:00.000,17:25,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,21682,BUS,BICYCLE,40.7332119,-73.9810567,40.7332119,-73.9810567,EAST 17 STREET                  ,1 AVENUE                        ,MANHATTAN,10009,,,,,,,
2012-07-02T00:00:00.000,1:22,0,0,0,0,0,0,0,0,Unspecified,Unspecified,293160,SPORT UTILITY / STATION WAGON,UNKNOWN,40.6102610,-74.0974882,40.610261,-74.0974882,MILFORD DRIVE                   ,CLOVE ROAD                      ,STATEN ISLAND,10304,,,,,,,
2012-07-02T00:00:00.000,2:07,0,0,0,0,0,0,0,0,Unspecified,Unspecified,191554,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.6869776,-73.9635098,40.6869776,-73.9635098,GREENE AVENUE                   ,CAMBRIDGE PLACE                 ,BROOKLYN,11238,Unspecified,SPORT UTILITY / STATION WAGON,,,,,
2012-07-02T00:00:00.000,20:00,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,70033,LIVERY VEHICLE,PASSENGER VEHICLE,,,,,NAGLE AVENUE                    ,DYCKMAN STREET                  ,,,,,,,,,
2012-07-02T00:00:00.000,5:45,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,264083,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7316129,-73.8489189,40.7316129,-73.8489189,108 STREET                      ,65 AVENUE                       ,QUEENS,11375,,,,,,,
2012-07-02T00:00:00.000,8:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,3055601,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.7893858,-73.7823167,40.7893858,-73.7823167,,,,,,,,,,,
2012-07-02T00:00:00.000,20:20,1,0,0,0,1,0,0,0,Unspecified,Unspecified,227954,LARGE COM VEH(6 OR MORE TIRES),BICYCLE,40.6802965,-73.8446402,40.6802965,-73.8446402,CROSSBAY BOULEVARD              ,LIBERTY AVENUE                  ,QUEENS,11417,,,,,,,
2012-07-02T00:00:00.000,18:03,0,0,0,0,0,0,0,0,Unspecified,Unspecified,147458,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.6251782,-73.9613930,40.6251782,-73.961393,EAST 15 STREET                  ,AVENUE J                        ,BROOKLYN,11230,,,,,,,
2012-07-02T00:00:00.000,8:20,0,0,0,0,0,0,0,0,Unspecified,Unspecified,245576,PICK-UP TRUCK,PASSENGER VEHICLE,40.7832272,-73.8422226,40.7832272,-73.8422226,18 AVENUE                       ,126 STREET                      ,QUEENS,11356,,,,,,,
2012-07-02T00:00:00.000,17:06,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,121407,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6219951,-73.9949208,40.6219951,-73.9949208,65 STREET                       ,16 AVENUE                       ,BROOKLYN,11204,,,,,,,
2012-07-02T00:00:00.000,0:55,0,0,0,0,0,0,0,0,Unspecified,,179418,SPORT UTILITY / STATION WAGON,,40.6879623,-73.9419322,40.6879623,-73.9419322,THROOP AVENUE                   ,QUINCY STREET                   ,BROOKLYN,11221,,,,,,,
2012-07-02T00:00:00.000,22:15,0,0,0,0,0,0,0,0,Pavement Defective,,76215,PASSENGER VEHICLE,,40.8209858,-73.8916133,40.8209858,-73.8916133,EAST 163 STREET                 ,SOUTHERN BOULEVARD              ,BRONX,10459,,,,,,,
2012-07-02T00:00:00.000,20:55,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,219414,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,ROCKAWAY BOULEVARD              ,BROOKVILLE BOULEVARD            ,,,Unspecified,UNKNOWN,,,,,
2012-07-02T00:00:00.000,16:00,1,0,0,0,1,0,0,0,Unspecified,Unspecified,219417,PASSENGER VEHICLE,BICYCLE,,,,,SPRINGFIELD BOULEVARD           ,109 AVENUE                      ,,,,,,,,,
2012-07-02T00:00:00.000,20:15,0,0,0,0,0,0,0,0,Unspecified,,284668,SPORT UTILITY / STATION WAGON,,40.6254661,-74.1517054,40.6254661,-74.1517054,,,STATEN ISLAND,10303,,,P/L 1881 FOREST AVE                     ,,,,
2012-07-02T00:00:00.000,18:52,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,219413,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,,ROCKAWAY BOULEVARD              ,BROOKVILLE BOULEVARD            ,,,,,,,,,
2012-07-02T00:00:00.000,14:53,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,293158,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.5958903,-74.0858762,40.5958903,-74.0858762,OLD TOWN ROAD                   ,HYLAN BOULEVARD                 ,STATEN ISLAND,10305,,,,,,,
2012-07-02T00:00:00.000,23:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,109486,PASSENGER VEHICLE,UNKNOWN,40.8786453,-73.8715980,40.8786453,-73.871598,WEBSTER AVENUE                  ,EAST GUN HILL ROAD              ,BRONX,10467,,,,,,,
2012-07-02T00:00:00.000,12:00,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,2896728,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,,,,,,,,,,,,,
2012-07-02T00:00:00.000,10:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,245584,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7453263,-73.8334273,40.7453263,-73.8334273,58 ROAD                         ,LAWRENCE STREET                 ,QUEENS,11355,,,,,,,
2012-07-02T00:00:00.000,17:15,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,5304,LIVERY VEHICLE,UNKNOWN,40.7217925,-73.9998521,40.7217925,-73.9998521,BROADWAY                        ,BROOME STREET                   ,MANHATTAN,10012,,,,,,,
